no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,loan_to_income_ratio,annual_payment,debt_service_ratio,assets_to_loan_ratio,income_per_dependent
4,1,0,4700000,13100000,14,492,1000000.0,4500000,14100000,6400000,0,26000000.0,2.787233449524798,935714.2857142857,0.19908810353748557,1.98473267292117,940000.0
4,0,1,7600000,23800000,16,896,3700000.0,4500000,15400000,6400000,1,30000000.0,3.1315785353186136,1487500.0,0.19572365845741335,1.260504148718313,1520000.0
1,0,1,9200000,24500000,4,545,25700000.0,0,20600000,13300000,0,59600000.0,2.6630431887996533,6125000.0,0.6657607971999133,2.4326529619325323,4600000.0
5,0,0,9400000,36800000,20,891,13900000.0,16600000,19300000,8900000,1,58700000.0,3.9148932005432764,1840000.0,0.1957446600271638,1.59510865230683,1566666.6666666667
0,1,0,4800000,15100000,6,848,1300000.0,300000,18800000,3500000,1,23900000.0,3.1458326779515255,2516666.6666666665,0.5243054463252542,1.5827813521336853,4800000.0
3,0,1,600000,2400000,12,884,600000.0,800000,1400000,600000,1,3400000.0,3.9999933333444444,200000.0,0.3333327777787037,1.4166660763891348,150000.0
3,1,1,4900000,14300000,14,439,10300000.0,5600000,17400000,5100000,0,38400000.0,2.9183667513537244,1021428.5714285715,0.20845476795383747,2.6853144975304546,1225000.0
3,1,1,3300000,8500000,12,586,7500000.0,5100000,7800000,3900000,1,24300000.0,2.5757567952252134,708333.3333333334,0.21464639960210113,2.8588231930796244,825000.0
3,1,1,9100000,18800000,20,308,14500000.0,10200000,20500000,4800000,0,50000000.0,2.0659338389083692,940000.0,0.10329669194541846,2.6595743266183867,2275000.0
5,1,0,6100000,23500000,16,300,300000.0,700000,22800000,4800000,0,28600000.0,3.8524583848428877,1468750.0,0.24077864905268048,1.2170212248076075,1016666.6666666666
3,1,1,8400000,19600000,2,741,21500000.0,200000,18700000,8300000,1,48700000.0,2.3333330555555887,9800000.0,1.1666665277777943,2.4846937507809312,2100000.0
4,1,0,7900000,31400000,8,698,16500000.0,11400000,28700000,5100000,1,61700000.0,3.974683041179362,3925000.0,0.49683538014742024,1.9649680902876405,1580000.0
2,0,1,6100000,22300000,10,733,12100000.0,9700000,17200000,5600000,1,44600000.0,3.655737105616868,2230000.0,0.3655737105616868,1.9999999103139054,2033333.3333333333
3,0,1,2000000,4200000,16,571,1700000.0,3900000,5800000,1300000,1,12700000.0,2.099998950000525,262500.0,0.13124993437503282,3.023808803855047,500000.0
3,1,1,9900000,29900000,20,490,10500000.0,9100000,27100000,7400000,0,54100000.0,3.0202017151311398,1495000.0,0.151010085756557,1.8093644879811208,2475000.0
2,0,0,9500000,25400000,16,451,19000000.0,2900000,33800000,11400000,0,67100000.0,2.673683929085902,1587500.0,0.16710524556786888,2.641732179459363,3166666.6666666665
4,1,1,1900000,6800000,6,559,3600000.0,2200000,6200000,1200000,1,13200000.0,3.5789454847655344,1133333.3333333333,0.596490914127589,1.9411761851211493,380000.0
4,1,1,6900000,21400000,10,577,12500000.0,2200000,14900000,6300000,1,35900000.0,3.101448825876982,2140000.0,0.3101448825876982,1.6775700150668218,1380000.0
2,0,1,1500000,5000000,4,613,4400000.0,1300000,5200000,2100000,1,13000000.0,3.3333311111125927,1250000.0,0.8333327777781482,2.599999480000104,500000.0
4,0,0,1900000,3800000,20,785,1000000.0,600000,6100000,1500000,1,9200000.0,1.999998947368975,190000.0,0.09999994736844875,2.4210519944600013,380000.0
0,1,1,2300000,6000000,8,690,5500000.0,2900000,6000000,2000000,1,16400000.0,2.6086945179589054,750000.0,0.3260868147448632,2.733332877777854,2300000.0
2,0,0,7800000,17100000,14,351,19000000.0,7200000,19300000,7100000,0,52600000.0,2.1923074112426395,1221428.5714285714,0.1565933865173314,3.076023211928467,2600000.0
4,0,0,400000,1000000,10,447,0.0,300000,900000,300000,0,1500000.0,2.499993750015625,100000.0,0.2499993750015625,1.4999985000015,80000.0
0,1,1,9400000,19200000,20,708,21200000.0,16300000,23400000,13200000,1,74100000.0,2.042552974196492,960000.0,0.1021276487098246,3.859374798990896,9400000.0
2,1,0,9100000,21700000,12,549,25500000.0,11000000,34700000,12200000,0,83400000.0,2.384615122569767,1808333.3333333333,0.19871792688081388,3.843317795238811,3033333.3333333335
1,1,1,9000000,18800000,8,797,4100000.0,9400000,22900000,7500000,1,43900000.0,2.0888886567901492,2350000.0,0.26111108209876865,2.3351062587709435,4500000.0
4,0,0,7100000,14300000,14,537,13700000.0,10400000,18200000,6100000,0,48400000.0,2.0140842233684193,1021428.5714285715,0.14386315881202996,3.3846151479290105,1420000.0
3,1,0,800000,2500000,12,828,1700000.0,0,1500000,700000,1,3900000.0,3.124996093754883,208333.33333333334,0.26041634114624024,1.5599993760002495,200000.0
0,1,1,4500000,9600000,14,471,3200000.0,7700000,11000000,3600000,0,25500000.0,2.1333328592593648,685714.2857142857,0.15238091851852603,2.6562497233073206,4500000.0
5,1,0,8500000,25400000,4,336,8500000.0,1200000,30600000,9000000,0,49300000.0,2.988234942560595,6350000.0,0.7470587356401488,1.940944805474614,1416666.6666666667
3,0,1,2500000,9800000,16,424,4700000.0,3200000,5800000,1300000,0,15000000.0,3.9199984320006274,612500.0,0.2449999020000392,1.530612088713052,625000.0
2,1,0,1500000,3300000,18,440,800000.0,2300000,3000000,1800000,0,7900000.0,2.1999985333343113,183333.33333333334,0.12222214074079507,2.393938668503434,500000.0
0,0,0,6200000,17300000,8,583,3700000.0,3900000,13600000,3300000,1,24500000.0,2.790322130593205,2162500.0,0.3487902663241506,1.4161848892378677,6200000.0
1,0,1,1300000,2900000,6,480,2900000.0,300000,2900000,1400000,0,7500000.0,2.2307675147942194,483333.3333333333,0.37179458579903657,2.58620600475655,650000.0
5,0,0,6600000,25800000,10,670,4600000.0,7200000,20600000,8500000,1,40900000.0,3.9090903168044973,2580000.0,0.39090903168044977,1.585271256384835,1100000.0
0,1,1,5300000,13700000,6,329,8800000.0,7600000,11200000,2800000,0,30400000.0,2.5849051726594015,2283333.3333333335,0.4308175287765669,2.2189779402205883,5300000.0
5,0,0,1400000,3000000,6,754,3500000.0,2700000,5300000,1400000,1,12900000.0,2.142855612245991,500000.0,0.35714260204099857,4.299998566667145,233333.33333333334
2,0,1,2900000,7800000,18,588,400000.0,100000,11600000,4200000,1,16300000.0,2.689654244946812,433333.3333333333,0.14942523583037845,2.0897433218277794,966666.6666666666
3,0,0,6500000,16500000,4,551,5300000.0,800000,18500000,7600000,1,32200000.0,2.538461147929054,4125000.0,0.6346152869822635,1.9515150332415132,1625000.0
3,1,0,8300000,18900000,4,316,20200000.0,9700000,21300000,8200000,0,59400000.0,2.277108159384559,4725000.0,0.5692770398461398,3.142856976568414,2075000.0
2,0,1,8900000,32200000,12,382,0.0,11300000,20500000,5400000,0,37200000.0,3.6179771215756045,2683333.3333333335,0.3014980934646337,1.1552794672273456,2966666.6666666665
3,1,0,5300000,15000000,6,717,7000000.0,4100000,17100000,5300000,1,33500000.0,2.83018814524752,2500000.0,0.47169802420791995,2.2333331844444544,1325000.0
0,1,0,2800000,7300000,6,676,3500000.0,2200000,5700000,3200000,1,14600000.0,2.607141926020741,1216666.6666666667,0.43452365433679013,1.9999997260274347,2800000.0
1,0,0,8000000,27800000,6,667,6000000.0,12600000,22500000,9900000,1,51000000.0,3.4749995656250543,4633333.333333333,0.5791665942708424,1.8345323081103486,4000000.0
3,0,0,3900000,10500000,20,821,1600000.0,6300000,11000000,3900000,1,22800000.0,2.6923070019725635,525000.0,0.13461535009862818,2.17142836462587,975000.0
0,1,0,6200000,20100000,20,345,9300000.0,5900000,17400000,4100000,0,36700000.0,3.241934960978232,1005000.0,0.1620967480489116,1.825870555926838,6200000.0
3,0,1,5900000,19200000,10,442,9500000.0,500000,18300000,4700000,0,33000000.0,3.2542367365700446,1920000.0,0.3254236736570045,1.7187499104817754,1475000.0
1,1,1,6000000,23300000,12,672,2000000.0,11300000,19600000,6400000,1,39300000.0,3.883332686111219,1941666.6666666667,0.3236110571759349,1.6866952065796048,3000000.0
3,0,1,9100000,29300000,2,508,19000000.0,5100000,31600000,11900000,1,67600000.0,3.2197798659582566,14650000.0,1.6098899329791283,2.3071671567519743,2275000.0
5,1,1,3400000,12300000,10,615,7000000.0,1600000,11400000,3500000,1,23500000.0,3.6176459948100015,1230000.0,0.36176459948100015,1.9105689503602479,566666.6666666666
1,1,1,1800000,4400000,8,689,3200000.0,2500000,3800000,1600000,1,11100000.0,2.4444430864205073,550000.0,0.3055553858025634,2.5227266993802955,900000.0
1,1,0,300000,1200000,18,747,100000.0,0,700000,200000,0,1000000.0,3.999986666711111,66666.66666666667,0.22222148148395063,0.8333326388894676,150000.0
1,1,1,9000000,22800000,10,412,0.0,15600000,32000000,4700000,0,52300000.0,2.533333051851883,2280000.0,0.2533333051851883,2.293859548514932,4500000.0
1,1,0,6400000,16900000,2,703,6300000.0,7300000,15900000,7400000,1,36900000.0,2.6406245874024084,8450000.0,1.3203122937012042,2.1834318234655727,3200000.0
5,0,0,5800000,22200000,16,884,1200000.0,4800000,19500000,8500000,1,34000000.0,3.827585546968009,1387500.0,0.23922409668550057,1.5315314625436278,966666.6666666666
5,1,1,2600000,8600000,18,651,1000000.0,100000,7800000,2600000,1,11500000.0,3.307691035503448,477777.77777777775,0.18376061308352487,1.3372091468361458,433333.3333333333
4,0,0,6600000,17300000,14,793,16700000.0,1400000,17500000,3900000,1,39500000.0,2.6212117240588295,1235714.2857142857,0.18722940886134498,2.283236862240644,1320000.0
2,0,0,6100000,21800000,4,407,9800000.0,100000,20200000,5800000,1,35900000.0,3.5737699059393595,5450000.0,0.8934424764848399,1.6467889152849122,2033333.3333333333
2,0,0,4100000,11100000,8,390,800000.0,3100000,10100000,3400000,0,17400000.0,2.7073164128496554,1387500.0,0.3384145516062069,1.567567426345277,1366666.6666666667
3,0,1,300000,1000000,12,469,600000.0,400000,700000,300000,0,2000000.0,3.3333222222592593,83333.33333333333,0.2777768518549382,1.999998000002,75000.0
4,1,0,4700000,10400000,6,373,6800000.0,8600000,14300000,5400000,0,35100000.0,2.212765486645641,1733333.3333333333,0.3687942477742735,3.3749996754808005,940000.0
4,1,1,1500000,5800000,2,304,2400000.0,1600000,3300000,1400000,1,8700000.0,3.8666640888906074,2900000.0,1.9333320444453037,1.4999997413793549,300000.0
5,0,0,2700000,8300000,8,833,4600000.0,1300000,6800000,3300000,1,16000000.0,3.0740729355285423,1037500.0,0.3842591169410678,1.9277106111192035,450000.0
2,1,0,6900000,20900000,2,302,18700000.0,10700000,26900000,9200000,1,65500000.0,3.0289850682630335,10450000.0,1.5144925341315167,3.1339711419152563,2300000.0
0,1,0,7600000,28700000,6,397,11000000.0,13200000,24600000,3800000,0,52600000.0,3.776315292590093,4783333.333333333,0.6293858820983488,1.8327525493814443,7600000.0
1,1,0,4100000,10000000,6,891,4900000.0,300000,12600000,3600000,1,21400000.0,2.43902379536005,1666666.6666666667,0.40650396589334165,2.1399997860000215,2050000.0
3,0,0,4100000,12200000,2,457,700000.0,500000,14100000,4900000,0,20200000.0,2.975609030339261,6100000.0,1.4878045151696304,1.6557375692018386,1025000.0
4,0,0,1600000,3200000,16,657,200000.0,100000,5700000,1200000,1,7200000.0,1.9999987500007812,200000.0,0.12499992187504883,2.24999929687522,320000.0
2,0,1,400000,1400000,2,480,200000.0,700000,1600000,200000,1,2700000.0,3.499991250021875,700000.0,1.7499956250109374,1.9285700510213921,133333.33333333334
5,1,1,4400000,17300000,20,840,3600000.0,5100000,12900000,2300000,1,23900000.0,3.9318172882233435,865000.0,0.1965908644111672,1.3815028103177567,733333.3333333334
2,0,1,3800000,8000000,12,866,6000000.0,600000,8400000,1900000,1,16900000.0,2.1052626038782623,666666.6666666666,0.1754385503231885,2.112499735937533,1266666.6666666667
0,0,0,4300000,17000000,8,619,4100000.0,6600000,17100000,3900000,1,31700000.0,3.9534874526773365,2125000.0,0.49418593158466706,1.8647057726643663,4300000.0
1,1,1,9000000,33500000,2,748,7900000.0,9800000,25700000,11500000,1,54900000.0,3.722221808642021,16750000.0,1.8611109043210106,1.638805921229674,4500000.0
3,0,1,9500000,25500000,12,881,27000000.0,14100000,21600000,8900000,1,71600000.0,2.684210243767343,2125000.0,0.2236841869806119,2.8078430271434107,2375000.0
2,1,1,6900000,13900000,8,829,14300000.0,8100000,22400000,4600000,1,49400000.0,2.0144924616677593,1737500.0,0.2518115577084699,3.553956578852045,2300000.0
3,0,0,4300000,11100000,6,312,4800000.0,3800000,10100000,3300000,0,22000000.0,2.581394748512849,1850000.0,0.4302324580854749,1.9819818034250627,1075000.0
3,0,0,6600000,21400000,10,467,15200000.0,6000000,20300000,5200000,0,46700000.0,3.2424237511479164,2140000.0,0.32424237511479165,2.1822428886802387,1650000.0
1,1,1,5200000,14300000,18,650,5400000.0,2300000,17600000,3600000,1,28900000.0,2.7499994711539477,794444.4444444445,0.15277774839744157,2.0209788796518264,2600000.0
3,1,1,400000,1100000,6,711,100000.0,300000,1400000,100000,1,1900000.0,2.7499931250171876,183333.33333333334,0.4583321875028646,1.727271157026221,100000.0
4,0,0,1300000,4100000,18,886,2800000.0,500000,3800000,600000,1,7700000.0,3.153843727812517,227777.77777777778,0.17521354043402873,1.8780483224272384,260000.0
5,0,0,9700000,28400000,4,494,5300000.0,12000000,24400000,10000000,0,51700000.0,2.927834749707758,7100000.0,0.7319586874269395,1.8204224711118848,1616666.6666666667
2,1,1,5400000,10900000,14,741,1300000.0,6000000,20400000,5600000,1,33300000.0,2.018518144718862,778571.4285714285,0.1441798674799187,3.055045591280221,1800000.0
4,0,0,1200000,3300000,12,876,400000.0,100000,3800000,1000000,1,5300000.0,2.749997708335243,275000.0,0.22916647569460358,1.6060601193757214,240000.0
0,1,1,7000000,26400000,14,610,14300000.0,0,13900000,5300000,1,33500000.0,3.771428032653138,1885714.2857142857,0.2693877166180813,1.2689393458735096,7000000.0
5,1,0,7600000,26000000,6,778,12900000.0,2400000,25500000,10900000,1,51700000.0,3.4210521814405026,4333333.333333333,0.570175363573417,1.9884614619822514,1266666.6666666667
5,1,1,700000,1800000,14,571,200000.0,400000,1900000,400000,1,2900000.0,2.5714248979644316,128571.42857142857,0.18367320699745937,1.61111021604988,116666.66666666667
3,1,1,7500000,25100000,18,554,12500000.0,7900000,28500000,4700000,1,53600000.0,3.346666220444504,1394444.4444444445,0.1859259011358058,2.135458082252666,1875000.0
0,0,1,2300000,6200000,8,712,6800000.0,1700000,8800000,1500000,1,18800000.0,2.6956510018908686,775000.0,0.3369563752363586,3.0322575754423267,2300000.0
5,0,1,5600000,11500000,4,695,9500000.0,7100000,11700000,7800000,1,36100000.0,2.05357106186231,2875000.0,0.5133927654655775,3.1391301618147684,933333.3333333334
0,0,1,5400000,10900000,20,366,3700000.0,500000,21000000,4800000,0,30000000.0,2.018518144718862,545000.0,0.10092590723594311,2.7522933254776767,5400000.0
1,0,1,1800000,5500000,10,426,5000000.0,1500000,5900000,1600000,0,14000000.0,3.0555538580256343,550000.0,0.3055553858025634,2.5454540826447123,900000.0
0,0,0,2900000,6900000,10,320,5100000.0,500000,7700000,1500000,0,14800000.0,2.3793095243760263,690000.0,0.2379309524376026,2.1449272253728657,2900000.0
3,0,1,1400000,4600000,8,543,1500000.0,1200000,2700000,2000000,0,7400000.0,3.2857119387771867,575000.0,0.41071399234714834,1.608695302457543,350000.0
2,1,0,2800000,11000000,16,525,8200000.0,1800000,5800000,2400000,0,18200000.0,3.928570025510705,687500.0,0.24553562659441908,1.654545304132245,933333.3333333334
0,0,1,3300000,13100000,12,812,4800000.0,4900000,7500000,4300000,1,21500000.0,3.9696957667588584,1091666.6666666667,0.33080798056323824,1.6412212487617368,3300000.0
0,0,0,7000000,25300000,14,697,15100000.0,10400000,14300000,6700000,1,46500000.0,3.6142851979592576,1807142.857142857,0.25816322842566125,1.8379445913855892,7000000.0
1,0,0,3900000,15100000,12,527,10600000.0,5100000,11100000,3800000,0,30600000.0,3.8717938790272104,1258333.3333333333,0.32264948991893416,2.0264899320205343,1950000.0
1,0,0,5700000,17200000,4,512,4300000.0,7000000,21400000,3000000,1,35700000.0,3.017543330255556,4300000.0,0.754385832563889,2.0755812746755073,2850000.0
0,1,0,4100000,9200000,4,671,3400000.0,6300000,10400000,4900000,1,25000000.0,2.243901891731246,2300000.0,0.5609754729328115,2.7173910089792384,4100000.0
1,1,1,2200000,8700000,20,539,1000000.0,4000000,8200000,2600000,0,15800000.0,3.9545436570256105,435000.0,0.19772718285128052,1.8160917452768108,1100000.0
5,0,0,2200000,7200000,10,532,2700000.0,300000,7500000,1600000,0,12100000.0,3.272725785124643,720000.0,0.32727257851246433,1.6805553221450942,366666.6666666667
3,0,1,2500000,7700000,16,485,2000000.0,3600000,5600000,3200000,0,14400000.0,3.0799987680004928,481250.0,0.1924999230000308,1.8701296272558925,625000.0
0,0,1,900000,2100000,6,521,100000.0,1700000,2100000,700000,0,4600000.0,2.3333307407436212,350000.0,0.3888884567906036,2.190475147392787,900000.0
1,0,0,2900000,7400000,10,874,400000.0,1200000,10100000,3300000,1,15000000.0,2.551723258026463,740000.0,0.25517232580264626,2.0270267531044928,1450000.0
2,0,0,9800000,22900000,10,788,1300000.0,10300000,27200000,14000000,1,52800000.0,2.3367344554352596,2290000.0,0.23367344554352595,2.305676755210622,3266666.6666666665
2,0,0,5200000,14800000,12,659,11500000.0,5200000,18100000,4100000,1,38900000.0,2.8461532988166733,1233333.3333333333,0.2371794415680561,2.6283782007852565,1733333.3333333333
1,1,1,8600000,19600000,16,498,14800000.0,3000000,21000000,5300000,0,44100000.0,2.279069502433779,1225000.0,0.14244184390211118,2.2499998852040877,4300000.0
2,1,1,4800000,13200000,20,310,11800000.0,4600000,12900000,4200000,0,33500000.0,2.749999427083453,660000.0,0.13749997135417263,2.537878595615258,1600000.0
0,1,0,2000000,4700000,6,785,2900000.0,1800000,6700000,1700000,1,13100000.0,2.3499988250005877,783333.3333333334,0.39166647083343126,2.787233449524798,2000000.0
0,1,0,3600000,8700000,10,309,6300000.0,1000000,8600000,3300000,0,19200000.0,2.4166659953705567,870000.0,0.2416665995370557,2.2068962980578966,3600000.0
3,0,1,5300000,19600000,2,433,14700000.0,9900000,10800000,3000000,1,38400000.0,3.6981125097900924,9800000.0,1.8490562548950462,1.959183573511042,1325000.0
1,0,1,400000,1300000,18,801,100000.0,0,1500000,600000,1,2200000.0,3.2499918750203123,72222.22222222222,0.18055510416779513,1.6923063905335458,200000.0
3,1,1,6500000,22400000,6,488,16800000.0,11700000,21700000,6800000,0,57000000.0,3.446153315976413,3733333.3333333335,0.5743588859960689,2.5446427435427346,1625000.0
0,0,1,2300000,6000000,16,756,2900000.0,2100000,7500000,1200000,1,13700000.0,2.6086945179589054,375000.0,0.1630434073724316,2.283332952777841,2300000.0
3,1,0,1000000,2800000,4,757,2500000.0,100000,3800000,900000,1,7300000.0,2.7999972000028,700000.0,0.6999993000007,2.607141926020741,250000.0
5,0,0,3200000,10100000,6,828,8500000.0,6000000,8700000,3000000,1,26200000.0,3.1562490136721832,1683333.3333333333,0.5260415022786972,2.5940591491030545,533333.3333333334
3,1,1,3400000,7200000,12,733,4800000.0,2700000,8100000,2200000,1,17800000.0,2.1176464359863423,600000.0,0.1764705363321952,2.4722218788580723,850000.0
0,0,0,9600000,38200000,8,421,1600000.0,14100000,33600000,13800000,0,63100000.0,3.9791662521701823,4775000.0,0.4973957815212728,1.651832417491298,9600000.0
3,0,0,5300000,20300000,4,872,4300000.0,7300000,18400000,7600000,1,37600000.0,3.83018795656831,5075000.0,0.9575469891420775,1.852216657526273,1325000.0
